occupation	participant	sentence	pronoun_type	word	pronoun	uid	confuse_pronoun
auditor	taxpayer	The auditor was unhappy that she had worn uncomfortable shoes. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	she	eo3	
auditor	taxpayer	The auditor was unhappy that they had worn uncomfortable shoes. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	they	eo3	
auditor	taxpayer	The auditor was unhappy that xe had worn uncomfortable shoes. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	xe	eo3	
auditor	taxpayer	The auditor was hungry because he had not eaten in hours. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	he	eo4	
auditor	taxpayer	The auditor was hungry because she had not eaten in hours. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	she	eo4	
auditor	taxpayer	The auditor was hungry because they had not eaten in hours. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	they	eo4	
auditor	taxpayer	The auditor was hungry because xe had not eaten in hours. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	xe	eo4	
auditor	taxpayer	The auditor thought that he had been having a good day. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	he	eo5	
auditor	taxpayer	The auditor thought that she had been having a good day. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	she	eo5	
auditor	taxpayer	The auditor thought that they had been having a good day. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	they	eo5	
auditor	taxpayer	The auditor thought that xe had been having a good day. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	xe	eo5	
auditor	taxpayer	The auditor felt energetic; he had slept deeply. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	he	eo6	
auditor	taxpayer	The auditor felt energetic; she had slept deeply. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	she	eo6	
auditor	taxpayer	The auditor felt energetic; they had slept deeply. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	they	eo6	
auditor	taxpayer	The auditor felt energetic; xe had slept deeply. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	xe	eo6	
auditor	taxpayer	The auditor had just had coffee because he had slept in. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	he	eo7	
auditor	taxpayer	The auditor had just had coffee because she had slept in. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	she	eo7	
auditor	taxpayer	The auditor had just had coffee because they had slept in. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	they	eo7	
auditor	taxpayer	The auditor had just had coffee because xe had slept in. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	xe	eo7	
auditor	taxpayer	The auditor was happy that he had worn comfortable shoes. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	he	eo8	
auditor	taxpayer	The auditor was happy that she had worn comfortable shoes. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	she	eo8	
auditor	taxpayer	The auditor was happy that they had worn comfortable shoes. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	they	eo8	
auditor	taxpayer	The auditor was happy that xe had worn comfortable shoes. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	xe	eo8	
auditor	taxpayer	The auditor was full because he had just eaten a big meal. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	he	eo9	
auditor	taxpayer	The auditor was full because she had just eaten a big meal. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	she	eo9	
auditor	taxpayer	The auditor was full because they had just eaten a big meal. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	they	eo9	
auditor	taxpayer	The auditor was full because xe had just eaten a big meal. The auditor asked if $NOM_PRONOUN could clarify anything about the tax regulations.	$NOM_PRONOUN	auditor	xe	eo9	
auditor	taxpayer	The auditor thought the day was going badly for him. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo0	
auditor	taxpayer	The auditor thought the day was going badly for her. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo0	
auditor	taxpayer	The auditor thought the day was going badly for them. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo0	
auditor	taxpayer	The auditor thought the day was going badly for xem. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo0	
auditor	taxpayer	The auditor stifled a yawn; the night had been too short for him. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo1	
auditor	taxpayer	The auditor stifled a yawn; the night had been too short for her. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo1	
auditor	taxpayer	The auditor stifled a yawn; the night had been too short for them. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo1	
auditor	taxpayer	The auditor stifled a yawn; the night had been too short for xem. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo1	
auditor	taxpayer	The auditor needed coffee because it was very early for him. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo2	
auditor	taxpayer	The auditor needed coffee because it was very early for her. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo2	
auditor	taxpayer	The auditor needed coffee because it was very early for them. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo2	
auditor	taxpayer	The auditor needed coffee because it was very early for xem. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo2	
auditor	taxpayer	The auditor was unhappy because the new shoes did not fit him well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo3	
auditor	taxpayer	The auditor was unhappy because the new shoes did not fit her well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo3	
auditor	taxpayer	The auditor was unhappy because the new shoes did not fit them well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo3	
auditor	taxpayer	The auditor was unhappy because the new shoes did not fit xem well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo3	
auditor	taxpayer	The auditor had not eaten in hours and hunger was starting to get to him. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo4	
auditor	taxpayer	The auditor had not eaten in hours and hunger was starting to get to her. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo4	
auditor	taxpayer	The auditor had not eaten in hours and hunger was starting to get to them. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo4	
auditor	taxpayer	The auditor had not eaten in hours and hunger was starting to get to xem. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo4	
auditor	taxpayer	The auditor thought the day was going well for him. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo5	
auditor	taxpayer	The auditor thought the day was going well for her. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo5	
auditor	taxpayer	The auditor thought the day was going well for them. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo5	
auditor	taxpayer	The auditor thought the day was going well for xem. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo5	
auditor	taxpayer	The auditor felt energetic because a good night's sleep had refreshed him. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo6	
auditor	taxpayer	The auditor felt energetic because a good night's sleep had refreshed her. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo6	
auditor	taxpayer	The auditor felt energetic because a good night's sleep had refreshed them. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo6	
auditor	taxpayer	The auditor felt energetic because a good night's sleep had refreshed xem. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo6	
auditor	taxpayer	The auditor had just had coffee even though it was late for him. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo7	
auditor	taxpayer	The auditor had just had coffee even though it was late for her. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo7	
auditor	taxpayer	The auditor had just had coffee even though it was late for them. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo7	
auditor	taxpayer	The auditor had just had coffee even though it was late for xem. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo7	
auditor	taxpayer	The auditor was happy because the new shoes fit him well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo8	
auditor	taxpayer	The auditor was happy because the new shoes fit her well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo8	
auditor	taxpayer	The auditor was happy because the new shoes fit them well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo8	
auditor	taxpayer	The auditor was happy because the new shoes fit xem well. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo8	
auditor	taxpayer	The auditor was full because a big meal had filled him up. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	him	eo9	
auditor	taxpayer	The auditor was full because a big meal had filled her up. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	her	eo9	
auditor	taxpayer	The auditor was full because a big meal had filled them up. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	them	eo9	
auditor	taxpayer	The auditor was full because a big meal had filled xem up. The auditor had to give a presentation for $ACC_PRONOUN to explain the new taxation scheme in detail.	$ACC_PRONOUN	auditor	xem	eo9	
auditor	taxpayer	The auditor thought that his day was going badly. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo0	
auditor	taxpayer	The auditor thought that her day was going badly. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo0	
auditor	taxpayer	The auditor thought that their day was going badly. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo0	
auditor	taxpayer	The auditor thought that xyr day was going badly. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo0	
auditor	taxpayer	The auditor stifled a yawn; his sleep had been fitful. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo1	
auditor	taxpayer	The auditor stifled a yawn; her sleep had been fitful. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo1	
auditor	taxpayer	The auditor stifled a yawn; their sleep had been fitful. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo1	
auditor	taxpayer	The auditor stifled a yawn; xyr sleep had been fitful. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo1	
auditor	taxpayer	The auditor needed coffee because his day had started very early. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo2	
auditor	taxpayer	The auditor needed coffee because her day had started very early. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo2	
auditor	taxpayer	The auditor needed coffee because their day had started very early. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo2	
auditor	taxpayer	The auditor needed coffee because xyr day had started very early. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo2	
auditor	taxpayer	The auditor was unhappy because his shoes were too small. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo3	
auditor	taxpayer	The auditor was unhappy because her shoes were too small. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo3	
auditor	taxpayer	The auditor was unhappy because their shoes were too small. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo3	
auditor	taxpayer	The auditor was unhappy because xyr shoes were too small. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo3	
auditor	taxpayer	The auditor was hungry because his last meal had been many hours ago. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo4	
auditor	taxpayer	The auditor was hungry because her last meal had been many hours ago. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo4	
auditor	taxpayer	The auditor was hungry because their last meal had been many hours ago. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo4	
auditor	taxpayer	The auditor was hungry because xyr last meal had been many hours ago. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo4	
auditor	taxpayer	The auditor thought that his day was going well. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo5	
auditor	taxpayer	The auditor thought that her day was going well. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo5	
auditor	taxpayer	The auditor thought that their day was going well. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo5	
auditor	taxpayer	The auditor thought that xyr day was going well. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo5	
auditor	taxpayer	The auditor felt refreshed; his sleep had been deep. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo6	
auditor	taxpayer	The auditor felt refreshed; her sleep had been deep. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo6	
auditor	taxpayer	The auditor felt refreshed; their sleep had been deep. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo6	
auditor	taxpayer	The auditor felt refreshed; xyr sleep had been deep. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo6	
auditor	taxpayer	The auditor had just had coffee because his day had started late. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo7	
auditor	taxpayer	The auditor had just had coffee because her day had started late. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo7	
auditor	taxpayer	The auditor had just had coffee because their day had started late. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo7	
auditor	taxpayer	The auditor had just had coffee because xyr day had started late. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo7	
auditor	taxpayer	The auditor was happy that his shoes were comfortable.  The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo8	
auditor	taxpayer	The auditor was happy that her shoes were comfortable.  The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo8	
auditor	taxpayer	The auditor was happy that their shoes were comfortable.  The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo8	
auditor	taxpayer	The auditor was happy that xyr shoes were comfortable.  The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo8	
auditor	taxpayer	The auditor had just eaten a big meal so his stomach was full. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	his	eo9	
auditor	taxpayer	The auditor had just eaten a big meal so her stomach was full. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	her	eo9	
auditor	taxpayer	The auditor had just eaten a big meal so their stomach was full. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	their	eo9	
auditor	taxpayer	The auditor had just eaten a big meal so xyr stomach was full. The auditor asked if $POSS_PRONOUN explanation of the new taxation scheme was clear.	$POSS_PRONOUN	auditor	xyr	eo9	
dietitian	client	The dietitian thought that he had been having a bad day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo0	
dietitian	client	The dietitian thought that she had been having a bad day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo0	
dietitian	client	The dietitian thought that they had been having a bad day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo0	
dietitian	client	The dietitian thought that xe had been having a bad day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo0	
dietitian	client	The dietitian stifled a yawn; he felt tired. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo1	
dietitian	client	The dietitian stifled a yawn; she felt tired. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo1	
dietitian	client	The dietitian stifled a yawn; they felt tired. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo1	
dietitian	client	The dietitian stifled a yawn; xe felt tired. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo1	
dietitian	client	The dietitian needed coffee because he had gotten up very early. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo2	
dietitian	client	The dietitian needed coffee because she had gotten up very early. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo2	
dietitian	client	The dietitian needed coffee because they had gotten up very early. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo2	
dietitian	client	The dietitian needed coffee because xe had gotten up very early. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo2	
dietitian	client	The dietitian was unhappy that he had worn uncomfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo3	
dietitian	client	The dietitian was unhappy that she had worn uncomfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo3	
dietitian	client	The dietitian was unhappy that they had worn uncomfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo3	
dietitian	client	The dietitian was unhappy that xe had worn uncomfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo3	
dietitian	client	The dietitian was hungry because he had not eaten in hours. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo4	
dietitian	client	The dietitian was hungry because she had not eaten in hours. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo4	
dietitian	client	The dietitian was hungry because they had not eaten in hours. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo4	
dietitian	client	The dietitian was hungry because xe had not eaten in hours. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo4	
dietitian	client	The dietitian thought that he had been having a good day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo5	
dietitian	client	The dietitian thought that she had been having a good day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo5	
dietitian	client	The dietitian thought that they had been having a good day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo5	
dietitian	client	The dietitian thought that xe had been having a good day. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo5	
dietitian	client	The dietitian felt energetic; he had slept deeply. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo6	
dietitian	client	The dietitian felt energetic; she had slept deeply. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo6	
dietitian	client	The dietitian felt energetic; they had slept deeply. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo6	
dietitian	client	The dietitian felt energetic; xe had slept deeply. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo6	
dietitian	client	The dietitian had just had coffee because he had slept in. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo7	
dietitian	client	The dietitian had just had coffee because she had slept in. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo7	
dietitian	client	The dietitian had just had coffee because they had slept in. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo7	
dietitian	client	The dietitian had just had coffee because xe had slept in. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo7	
dietitian	client	The dietitian was happy that he had worn comfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo8	
dietitian	client	The dietitian was happy that she had worn comfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo8	
dietitian	client	The dietitian was happy that they had worn comfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo8	
dietitian	client	The dietitian was happy that xe had worn comfortable shoes. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo8	
dietitian	client	The dietitian was full because he had just eaten a big meal. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	he	eo9	
dietitian	client	The dietitian was full because she had just eaten a big meal. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	she	eo9	
dietitian	client	The dietitian was full because they had just eaten a big meal. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	they	eo9	
dietitian	client	The dietitian was full because xe had just eaten a big meal. The dietitian believed in eating three square meals a day so $NOM_PRONOUN gave that advice to everyone.	$NOM_PRONOUN	dietitian	xe	eo9	
dietitian	client	The dietitian thought the day was going badly for him. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo0	
dietitian	client	The dietitian thought the day was going badly for her. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo0	
dietitian	client	The dietitian thought the day was going badly for them. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo0	
dietitian	client	The dietitian thought the day was going badly for xem. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo0	
dietitian	client	The dietitian stifled a yawn; the night had been too short for him. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo1	
dietitian	client	The dietitian stifled a yawn; the night had been too short for her. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo1	
dietitian	client	The dietitian stifled a yawn; the night had been too short for them. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo1	
dietitian	client	The dietitian stifled a yawn; the night had been too short for xem. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo1	
dietitian	client	The dietitian needed coffee because it was very early for him. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo2	
dietitian	client	The dietitian needed coffee because it was very early for her. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo2	
